COUNTRY,CNT,EU,LEVEL,EXPLICIT,SCHOOLID,CLASSID,TEID,FSTWT,N_Teachers_Part,N_Students_Part,TE01Q01,TE01Q02,TE02Q01,TE03Q01,TE04Q01,TE04Q02,TE04Q03,TE05Q01,TE05Q02,TE06Q01,TE07Q01,TE08Q01,TE08Q02,TE08Q03,TE09Q01,TE09Q02,TE09Q03,TE09Q04,TE09Q05,TE09Q06,TE09Q07,TE09Q08,TE09Q09,TE10Q01,TE11Q01,TE12Q01,TE12Q02,TE13Q01,TE14Q01,TE14Q02,TE14Q03,TE14Q04,TE14Q05,TE14Q06,TE14Q07,TE14Q08,TE14Q09,TE14Q10,TE14Q11,TE15Q01,TE16Q01,TE16Q02,TE16Q03,TE16Q04,TE16Q05,TE17Q01,TE18Q01,TE18Q02,TE18Q03,TE18Q04,TE18Q05,TE18Q06,TE18Q07,TE18Q08,TE18Q09,TE18Q10,TE18Q11,TE19Q01,TE19Q02,TE19Q03,TE19Q04,TE20Q01,TE20Q02,TE20Q03,TE20Q04,TE20Q05,TE20Q06,TE20Q07,TE20Q08,TE20Q09,TE20Q10,TE20Q11,TE20Q12,TE20Q13,TE20Q14,TE20Q15,TE20Q16,TE20Q17,TE20Q18,TE20Q19,TE20Q20,TE20Q21,TE21Q01,TE21Q02,TE21Q03,TE21Q04,TE21Q05,TE21Q06,TE21Q07,TE21Q08,TE21Q09,TE21Q10,TE21Q11,TE22Q01,TE22Q02,TE22Q03,TE22Q04,TE22Q05,TE22Q06,TE22Q07,TE22Q08,TE22Q09,TE22Q10,TE22Q11,TE22Q12,TE22Q13,TE22Q14,TE22Q15,TE22Q16,TE22Q17,TE22Q18,TE22Q19,TE22Q20,TE23Q01,TE23Q02,TE23Q03,TE23Q04,TE23Q05,TE23Q06,TE23Q07,TE24Q01,TE24Q02,TE24Q03,TE24Q04,TE24Q05,TE24Q06,TE24Q07,TE24Q08,TE24Q09,TE24Q10,TE25Q01,TE26Q01,TE27Q01,TE28Q01,TE29Q01,TE14_ProfDev,TE18_TeachAct,TE20_Equip,TE20_Ped,TE20_Goal,TE21_StudCentered,TE21_TeachCentered,TE22_skills,TE22_Commun,TE24_Attitude,TE23_Opinion,DIGSUPTE_Cluster
Cyprus,16,1,ISCED1,2,16102042,161020421,161020421101,35.6186,1,10,6,4,1,4,2,1,2,1,1,2,2,2,2,1,3,3,3,3,1,1,3,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,4,4,3,3,3,1,3,4,1,1,1,1,1,2,1,2,2,2,2,3,1,1,2,2,2,2,3,3,2,1,3,4,4,4,3,4,1,2,3,2,2,3,3,2,1,2,4,1,1,2,2,3,1,1,1,2,2,1,2,1,1,1,2,2,1,1,2,1,1,2,2,1,2,2,1,1,1,1,1,2,1,1,2,1,1,2,1,5,1,0.00,2.55,3.00,2.86,1.25,2.67,2.80,3.33,4.00,3.88,3.43,2
Cyprus,16,1,ISCED1,2,16102043,161020431,161020431101,35.6186,1,19,8,11,1,4,2,1,1,1,1,3,3,2,1,2,3,3,2,2,1,1,2,2,1,2,2,1,2,2,2,2,1,1,1,1,2,2,2,1,1,4,2,4,3,4,1,1,2,3,3,3,3,M,2,2,1,2,2,1,1,1,1,2,2,4,1,1,4,3,2,3,3,2,3,3,1,1,1,3,3,3,3,3,1,2,2,2,2,3,3,3,1,1,2,1,1,1,1,1,1,3,1,1,1,1,3,4,3,3,2,3,3,3,3,2,2,2,2,2,3,2,3,2,2,2,1,1,1,1,2,1,1,3,1,5,1,0.55,2.21,2.67,2.29,2.00,3.00,3.00,3.58,1.67,3.38,2.86,2
Cyprus,16,1,ISCED1,2,16102044,161020441,161020441101,16.962,2,20,10,11,1,4,M,1,M,1,1,4,1,M,M,1,4,3,4,4,4,1,3,2,3,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,1,5,2,2,2,2,1,1,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,2,2,2,2,2,2,3,3,2,2,2,4,3,2,2,2,4,4,2,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,4,2,5,1,0.55,4.00,3.00,2.29,1.00,4.00,4.00,3.58,4.00,4.00,3.86,1
Cyprus,16,1,ISCED1,2,16102044,161020442,161020442101,17.8101,2,21,11,11,1,4,2,1,2,1,1,4,3,2,1,2,1,3,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,3,2,2,1,1,1,1,2,3,3,3,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,1,1,2,2,2,2,3,3,3,3,3,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,4,3,3,1,0.18,1.82,3.50,3.00,1.00,2.33,3.20,2.25,2.00,3.00,4.00,4
Cyprus,16,1,ISCED1,2,16102045,161020451,161020451101,18.266,2,20,8,12,1,4,2,1,1,1,1,4,4,2,1,2,3,3,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,1,1,1,5,4,2,4,1,1,1,4,3,2,4,4,1,3,4,1,4,2,1,1,1,1,1,1,4,2,2,1,2,1,1,3,3,2,1,1,1,2,4,4,4,4,3,1,1,2,2,2,2,2,2,1,2,1,1,3,2,2,1,2,3,1,4,4,1,1,4,4,4,2,4,2,2,4,2,2,3,2,2,3,1,2,2,2,2,2,2,2,2,2,2,1,5,4,2,1,0.45,2.91,3.17,3.14,1.25,3.33,3.40,3.00,1.00,3.00,2.86,4
Cyprus,16,1,ISCED1,2,16102045,161020452,161020452101,17.3527,2,19,9,10,1,4,2,1,1,1,1,4,4,2,1,2,3,3,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,1,1,1,5,4,2,4,1,1,1,4,3,2,4,4,1,3,4,1,4,2,1,1,1,1,1,1,4,2,2,1,2,1,1,3,3,2,1,1,1,2,4,4,4,4,3,1,1,2,2,2,2,2,2,1,2,1,1,3,2,2,1,2,3,1,4,4,1,1,4,4,4,2,4,2,2,4,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,4,3,2,1,0.45,2.91,3.17,3.14,1.25,3.33,3.40,3.00,1.00,3.00,2.71,4
Cyprus,16,1,ISCED1,2,16102046,161020461,161020461101,35.6186,1,10,3,7,1,4,2,1,1,1,1,4,1,2,1,1,1,1,1,3,1,1,1,3,3,1,2,2,2,2,1,2,2,1,1,2,2,2,2,1,1,5,2,3,2,1,4,1,4,3,3,4,4,1,3,3,1,1,2,1,1,1,1,3,2,1,2,2,1,2,2,1,1,2,3,2,1,1,1,3,3,3,4,4,1,1,2,2,2,4,1,2,1,2,3,1,1,1,1,1,1,1,1,1,1,1,2,2,3,1,2,3,2,2,4,1,2,2,1,1,1,1,2,1,2,2,1,2,3,2,1,1,1,4,2,3,1,0.45,2.64,3.17,3.14,1.50,2.67,3.60,3.83,3.00,3.13,3.71,1
Cyprus,16,1,ISCED1,2,16102048,161020481,161020481101,35.6186,1,19,11,9,2,4,M,M,1,M,1,1,7,M,1,M,M,3,M,M,M,M,M,M,M,1,2,2,2,1,M,M,M,M,M,M,M,M,M,1,M,5,M,2,M,M,M,1,M,2,M,2,2,M,M,M,M,M,M,1,M,M,M,1,1,2,M,2,1,1,2,2,2,2,1,1,1,1,1,3,4,4,3,4,1,1,2,2,2,2,1,2,1,2,2,3,4,3,4,4,4,4,2,3,3,4,4,4,4,3,4,4,4,4,4,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,5,3,1,1,C,C,3.50,3.43,1.50,3.17,3.60,1.50,1.33,3.13,3.00,4
Cyprus,16,1,ISCED1,2,16102049,161020491,161020491101,35.6186,1,17,7,11,1,4,M,1,M,1,1,3,3,2,1,2,3,3,3,1,1,1,1,1,2,2,2,2,2,2,2,1,2,1,1,2,2,2,1,1,1,5,2,4,1,2,1,1,4,2,3,2,3,1,M,1,1,1,1,1,1,1,1,2,2,4,1,1,1,4,4,4,4,3,4,3,1,1,4,3,1,1,1,3,2,2,2,2,2,3,2,3,2,2,3,1,1,1,3,3,1,1,1,3,1,1,1,1,4,3,1,1,3,1,3,1,1,2,2,1,2,1,3,2,2,1,1,2,2,2,1,1,1,3,1,5,1,0.55,1.90,3.17,1.29,3.00,2.50,3.00,3.50,2.33,3.13,3.57,2
Cyprus,16,1,ISCED1,2,16102052,161020521,161020521101,35.6186,1,16,6,10,1,4,2,1,2,1,1,3,4,2,1,2,4,3,1,1,1,1,1,1,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,4,2,2,1,2,1,1,4,3,2,1,2,1,1,1,1,1,1,1,1,1,1,2,2,3,2,2,2,3,1,3,2,3,2,3,2,2,3,4,4,4,4,4,1,1,1,1,2,1,1,1,1,1,1,1,1,4,3,4,2,1,2,4,3,1,2,4,4,4,2,4,2,2,4,1,1,2,3,1,2,1,2,2,2,2,1,2,2,2,1,2,1,4,3,4,1,0.18,1.64,2.83,2.57,1.00,4.00,3.80,2.58,1.00,3.13,3.43,3
Cyprus,16,1,ISCED1,2,16102053,161020531,161020531101,35.6186,1,17,8,9,1,4,2,1,1,1,1,3,5,2,1,1,1,3,1,1,1,1,3,1,3,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,1,1,3,3,2,2,2,1,1,1,1,1,1,1,1,2,2,3,3,4,3,4,4,3,4,3,2,2,3,2,4,2,4,4,4,3,3,3,1,2,3,1,1,2,3,3,2,3,3,2,4,4,3,4,4,4,2,4,4,3,4,4,4,4,4,3,4,4,4,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,5,3,1,2,0.09,1.64,1.50,2.29,1.50,2.67,3.00,1.50,1.00,3.00,2.86,4
Cyprus,16,1,ISCED1,2,16102054,161020541,161020541101,35.6186,1,23,11,12,1,4,2,1,2,1,1,4,5,2,2,1,4,3,4,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,5,1,2,1,2,1,1,4,4,3,3,4,1,1,3,1,2,2,1,1,2,1,2,2,2,1,3,2,2,1,1,1,2,3,2,3,2,3,4,4,4,4,4,1,1,2,2,2,2,1,1,1,1,1,1,1,2,1,3,1,1,1,3,2,1,2,1,3,2,2,3,2,2,4,2,3,2,2,2,3,3,2,2,2,2,2,2,2,2,1,1,1,4,3,4,1,0.18,2.55,3.00,3.29,1.00,3.67,3.60,3.33,3.00,3.00,2.57,2
Cyprus,16,1,ISCED1,2,16102056,161020561,161020561101,17.4456,2,24,14,11,1,4,2,1,1,1,1,M,M,2,1,2,3,3,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,1,2,3,2,2,2,1,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,3,2,2,2,2,2,2,2,3,3,4,4,3,4,3,2,1,2,2,2,3,1,2,1,2,3,1,1,2,2,2,2,1,1,2,2,1,2,2,3,1,1,2,2,2,2,1,2,3,2,2,3,3,2,1,2,1,2,2,2,2,1,2,1,4,2,5,1,0.27,1.36,3.50,2.86,1.25,2.83,3.40,3.42,3.00,3.25,2.71,2
Cyprus,16,1,ISCED1,2,16102056,161020562,161020562101,17.4456,2,24,15,9,1,4,2,1,1,1,1,4,5,M,1,M,1,1,1,3,1,1,2,2,2,1,2,1,2,2,2,1,2,1,1,1,1,1,1,1,1,5,2,2,3,3,3,1,4,4,4,2,3,1,2,3,1,2,2,1,1,1,1,1,1,2,1,1,1,2,3,3,2,3,4,3,2,1,1,3,3,4,2,2,1,1,1,2,2,2,2,2,2,2,3,1,1,1,1,2,1,1,1,2,1,1,1,1,3,2,1,1,2,2,3,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,1,1,1,4,2,5,1,0.82,2.55,3.83,2.14,2.50,2.83,3.60,3.83,3.00,3.13,2.86,2
Cyprus,16,1,ISCED1,2,16102059,161020591,161020591101,17.0683,2,23,8,15,1,4,2,1,2,1,2,4,4,1,2,1,3,3,2,2,1,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,5,4,2,3,1,1,1,2,2,2,2,2,2,1,2,1,2,2,1,1,2,1,2,2,2,3,4,2,1,1,3,2,3,4,2,2,2,3,4,4,4,4,4,1,1,1,1,1,2,1,1,1,1,1,1,2,3,3,4,3,2,2,4,4,2,2,4,4,4,4,4,2,2,3,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,5,4,4,1,0.09,1.82,2.50,2.71,1.00,3.83,4.00,2.17,1.00,3.00,4.00,3
Cyprus,16,1,ISCED1,2,16102059,161020592,161020592101,18.5525,2,25,9,16,1,4,2,1,2,1,1,4,4,2,1,2,3,3,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,1,2,4,4,4,4,2,1,1,2,3,2,2,2,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,3,2,2,2,3,3,2,2,2,2,2,3,3,3,3,3,1,1,2,1,1,2,1,1,1,1,3,1,2,3,3,4,2,1,1,3,4,1,3,4,4,4,4,4,2,2,3,2,2,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,1,4,3,5,1,0.27,1.55,2.83,2.71,2.00,3.50,3.80,2.50,1.00,3.00,3.14,4
Cyprus,16,1,ISCED1,2,16102060,161020601,161020601101,35.6186,1,9,2,7,1,4,1,1,2,1,1,4,4,2,1,2,1,3,1,3,1,1,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,5,2,4,3,1,1,1,3,2,3,2,2,2,2,3,1,2,2,1,1,2,1,2,2,1,2,2,1,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,1,1,2,2,2,2,2,1,1,1,2,1,3,3,3,4,1,3,1,M,4,1,1,3,4,3,4,4,3,3,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,5,3,3,1,0.18,2.18,3.33,3.71,1.25,3.50,3.40,2.65,1.67,3.13,3.29,4
Cyprus,16,1,ISCED1,2,16102061,161020611,161020611101,17.8092,2,18,9,9,1,4,M,M,1,1,M,4,3,M,1,M,3,3,1,3,1,1,1,1,2,1,2,2,2,2,1,2,1,1,1,1,2,2,1,1,1,5,2,1,1,2,2,1,3,4,4,3,2,1,2,2,1,3,2,1,1,1,2,1,2,2,1,1,2,2,2,2,3,2,3,2,2,1,2,4,3,2,3,3,1,1,2,2,1,2,1,2,3,3,2,1,2,4,1,2,1,2,1,3,3,2,3,3,2,3,3,2,3,3,3,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,4,3,5,1,0.73,2.45,3.50,2.71,1.75,2.67,3.80,2.83,2.33,4.00,3.43,2
Cyprus,16,1,ISCED1,2,16102061,161020612,161020612101,17.8092,2,18,6,12,1,4,2,1,1,1,1,3,5,2,1,1,4,3,4,2,1,1,1,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,1,1,5,2,2,2,2,1,1,3,2,2,2,2,3,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,3,2,1,3,3,4,4,4,4,2,2,2,2,2,2,1,1,1,2,2,2,3,3,3,3,2,3,2,2,3,2,3,4,4,4,4,4,2,2,3,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,5,4,2,1,0.36,1.82,3.33,3.00,1.25,3.33,3.20,2.33,1.00,3.00,3.43,4
Cyprus,16,1,ISCED1,2,16102062,161020621,161020621101,35.6186,1,23,11,12,1,4,2,1,2,1,1,3,3,1,1,1,3,3,2,2,1,1,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,1,1,1,1,3,1,3,3,2,1,2,1,1,1,1,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,3,2,1,1,4,3,3,1,4,4,1,1,3,2,1,3,2,2,1,2,3,1,1,2,4,4,4,1,1,1,1,1,1,2,3,1,1,1,3,3,3,2,2,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,4,2,4,1,0.09,1.82,4.00,3.43,1.50,2.83,3.40,3.17,3.00,3.88,3.43,2
Cyprus,16,1,ISCED1,2,16102064,161020641,161020641101,18.1725,2,25,10,15,1,4,2,1,1,1,1,4,3,2,1,2,4,3,4,2,1,1,1,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,2,1,1,5,2,2,1,4,4,1,4,4,4,4,4,1,4,3,1,4,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,3,2,2,3,2,2,4,4,4,4,4,1,2,1,2,2,2,2,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,3,5,1,0.55,3.09,3.00,3.00,1.00,3.67,3.40,3.75,3.00,4.00,4.00,1
Cyprus,16,1,ISCED1,2,16102064,161020642,161020642101,16.7187,2,23,9,16,2,4,M,1,M,1,1,2,5,2,1,1,3,3,2,2,1,1,1,1,3,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,4,2,3,1,1,1,1,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,2,2,2,3,3,1,1,1,1,2,1,3,2,2,2,2,3,3,3,4,4,1,1,2,2,1,2,1,2,1,3,2,2,3,3,3,4,2,3,2,4,4,1,3,4,4,4,3,2,2,2,4,1,2,2,2,2,2,2,3,2,2,2,2,2,2,1,1,2,1,5,3,1,2,0.18,1.45,2.83,3.43,1.50,3.00,3.80,2.17,1.00,3.00,3.14,4
Cyprus,16,1,ISCED1,2,16102066,161020661,161020661101,17.0346,2,22,10,12,2,4,M,1,M,M,1,2,3,M,1,M,3,3,3,3,1,1,2,3,2,1,2,2,2,2,1,2,2,1,2,2,2,2,1,1,2,3,4,4,2,1,1,1,3,2,2,2,2,2,1,1,1,3,2,1,1,1,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,3,3,3,2,3,3,1,1,2,1,1,1,1,1,1,1,1,3,4,4,4,3,2,4,2,4,4,3,4,4,4,4,4,4,4,4,4,1,1,2,1,1,2,2,2,1,2,1,1,1,1,2,1,1,1,5,3,3,1,0.36,1.91,3.33,3.14,2.00,4.00,3.80,1.58,1.00,3.63,3.57,4
Cyprus,16,1,ISCED1,2,16102066,161020662,161020662101,18.5832,2,24,11,11,2,4,M,M,1,1,1,3,1,M,1,M,3,3,3,3,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,1,1,2,4,4,4,4,4,4,2,1,1,1,1,1,1,1,2,1,1,1,3,3,1,1,1,1,1,1,1,1,3,1,1,4,2,1,3,4,1,1,1,3,1,1,4,1,1,1,M,M,1,1,1,3,3,1,1,4,1,1,1,4,1,1,1,1,1,1,4,1,1,1,3,M,1,1,3,1,1,1,1,3,1,1,1,1,1,3,1,5,1,0.00,2.73,3.33,4.00,1.75,3.50,3.40,3.40,3.00,3.50,3.63,2
Cyprus,16,1,ISCED1,2,16102068,161020681,161020681101,16.566,2,20,12,9,1,4,2,1,1,1,1,3,2,1,1,2,1,3,2,3,1,1,2,3,2,1,2,1,2,2,2,2,2,1,2,1,2,1,1,1,2,5,4,4,1,2,3,1,4,4,4,M,4,1,3,3,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,3,3,3,3,1,2,3,3,2,4,4,1,2,3,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,M,1,1,1,2,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,1,1,2,3,1,5,1,0.45,2.67,3.83,3.00,1.50,3.50,3.20,3.92,4.00,3.25,3.71,1
Cyprus,16,1,ISCED1,2,16102068,161020682,161020682101,18.2226,2,22,13,9,1,4,2,1,2,1,1,3,3,2,1,2,4,3,2,2,3,3,3,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,3,2,4,1,4,1,4,1,1,2,1,1,1,2,1,1,3,2,2,2,1,1,1,1,1,1,2,2,2,3,2,3,4,1,2,2,1,3,2,2,1,3,2,2,2,2,3,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,3,3,1,1,2,1,1,2,2,1,1,1,2,M,1,5,1,0.18,2.18,3.17,3.71,2.25,2.67,3.20,3.83,4.00,3.63,3.14,2
Cyprus,16,1,ISCED1,2,16102073,161020731,161020731101,15.2652,2,12,7,7,1,4,2,1,1,1,1,4,3,2,1,2,M,3,M,M,M,M,3,M,M,2,2,2,2,1,2,2,2,1,1,1,1,1,2,1,1,5,2,3,2,4,1,1,4,4,4,4,4,1,4,4,1,4,1,1,1,2,1,2,3,3,3,3,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,1,1,2,1,2,1,2,1,1,1,1,1,1,2,1,1,2,1,1,2,2,1,1,2,2,3,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,5,1,0.64,3.18,2.50,3.57,1.75,4.00,3.40,3.58,2.67,4.00,4.00,1
Cyprus,16,1,ISCED1,2,16102073,161020732,161020732101,16.5373,2,13,7,7,2,4,2,1,1,1,1,3,1,2,1,2,4,3,4,3,1,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,1,1,4,2,2,2,4,4,1,2,1,2,1,1,1,2,1,1,1,2,4,4,4,4,4,4,4,4,3,4,4,1,2,4,4,1,4,4,1,1,2,2,2,2,1,2,1,1,2,2,4,4,2,2,2,4,4,4,4,1,1,4,4,4,4,4,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,5,1,0.09,2.27,2.33,1.14,1.00,3.33,3.60,2.17,1.00,4.00,4.00,3
Cyprus,16,1,ISCED1,2,16102077,161020771,161020771101,33.744,1,18,9,10,1,4,2,1,1,1,1,4,3,2,1,2,1,3,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,4,1,4,1,1,4,4,3,4,4,1,1,1,1,1,1,1,1,1,1,2,3,4,1,1,2,2,1,1,4,2,2,2,2,2,2,4,4,4,4,4,1,1,2,1,2,2,1,2,1,2,2,1,1,3,2,4,3,1,1,4,4,1,3,1,1,1,4,4,2,2,4,2,2,2,2,2,2,4,2,1,2,2,1,2,2,2,2,2,1,4,2,5,1,0.27,2.27,2.83,3.00,1.00,3.33,3.60,2.42,4.00,3.25,2.71,2
Cyprus,16,1,ISCED1,2,16102087,161020871,161020871101,31.8693,1,17,9,8,1,4,2,1,1,1,1,3,2,1,2,1,1,3,1,3,1,1,2,2,3,1,2,2,2,1,2,1,2,1,1,2,1,1,1,1,1,5,2,4,3,4,1,1,4,3,4,2,3,1,2,3,1,2,2,1,1,1,1,2,4,4,1,2,2,2,2,2,2,2,3,2,3,2,3,4,4,3,3,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,2,5,1,0.73,2.45,2.50,2.86,1.25,3.83,4.00,3.75,3.00,4.00,4.00,1
Cyprus,16,1,ISCED1,2,16102088,161020881,161020881101,32.5214,1,21,10,13,1,4,2,1,2,1,1,4,2,2,1,2,3,3,2,2,1,1,1,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,5,2,2,2,1,1,2,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,3,1,2,2,3,3,3,3,3,3,1,4,4,4,4,4,4,3,2,2,4,1,2,3,3,4,3,M,1,4,4,2,3,4,4,4,3,2,3,3,3,2,3,3,2,2,3,3,3,2,2,3,2,3,3,3,2,2,1,4,2,2,1,0.18,1.36,3.67,3.57,2.00,1.83,1.60,2.29,1.00,2.38,2.43,4
Cyprus,16,1,ISCED1,2,16102092,161020921,161020921101,15.7377,2,19,7,14,1,4,2,1,2,1,1,4,2,2,1,2,4,3,2,2,1,1,2,2,3,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,5,2,2,2,2,1,1,3,3,3,3,3,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,4,4,4,1,4,1,2,2,2,3,4,3,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,5,1,1.00,2.27,4.00,3.86,1.75,3.17,2.80,3.83,4.00,4.00,4.00,1
Cyprus,16,1,ISCED1,2,16102092,161020922,161020922101,14.9094,2,18,16,9,1,4,2,1,1,1,1,4,3,2,1,2,3,3,1,1,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,1,2,5,2,2,1,1,1,1,3,3,3,2,3,1,1,2,1,1,1,1,1,1,2,1,1,3,1,1,1,M,1,2,1,1,3,1,1,1,1,4,4,4,3,4,1,3,2,2,2,2,2,2,2,2,2,1,1,2,3,3,3,1,1,2,2,3,2,3,3,4,4,4,3,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,5,1,0.27,1.91,3.67,3.41,1.25,3.00,3.00,2.75,1.67,4.00,4.00,2
Cyprus,16,1,ISCED1,2,16102094,161020941,161020941101,17.3009,2,17,6,12,1,4,M,1,M,1,1,3,2,2,1,2,4,3,1,1,1,1,3,2,1,2,2,2,2,1,2,2,2,1,1,2,2,1,1,1,1,5,1,2,2,3,1,1,4,4,4,4,4,1,1,2,1,2,2,1,1,2,1,1,1,1,3,2,3,2,2,3,3,3,4,1,1,3,1,3,3,4,4,4,1,1,3,1,2,2,1,1,1,2,3,1,1,1,1,4,1,1,1,2,2,1,1,1,4,1,1,1,2,2,3,1,2,3,1,2,3,2,2,1,2,2,1,3,3,2,1,1,1,3,1,5,1,0.55,2.64,3.17,2.43,1.50,3.33,3.40,3.58,3.00,3.00,3.00,2
Cyprus,16,1,ISCED1,2,16102094,161020942,161020942101,17.3009,2,17,8,9,1,4,2,1,1,1,1,3,4,2,1,1,1,3,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,3,2,2,4,2,1,1,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,3,2,2,2,2,2,3,3,3,3,3,1,2,2,1,2,3,1,3,2,2,3,3,3,4,4,4,3,4,4,4,4,3,3,4,4,4,3,4,3,3,4,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,4,2,2,1,0.18,1.45,3.17,3.00,2.00,2.67,3.40,1.42,1.00,3.25,3.00,4
Cyprus,16,1,ISCED1,2,16102097,161020971,161020971101,18.423,2,15,6,9,1,4,2,M,2,1,1,3,3,2,1,2,4,3,4,2,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,5,4,4,4,1,3,1,4,3,3,2,2,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,3,3,1,1,3,3,3,4,4,4,2,1,2,1,1,2,1,1,1,1,2,3,3,3,3,3,2,2,1,1,1,1,2,3,3,4,3,2,1,2,3,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,4,3,5,1,0.27,2.09,4.00,2.86,1.50,3.67,3.60,2.92,1.67,4.00,3.43,2
