COUNTRY,CNT,EU,LEVEL,EXPLICIT,SCHOOLID,CLASSID,TEID,FSTWT,N_Teachers_Part,N_Students_Part,TE01Q01,TE01Q02,TE02Q01,TE03Q01,TE04Q01,TE04Q02,TE04Q03,TE05Q01,TE05Q02,TE06Q01,TE07Q01,TE08Q01,TE08Q02,TE08Q03,TE09Q01,TE09Q02,TE09Q03,TE09Q04,TE09Q05,TE09Q06,TE09Q07,TE09Q08,TE09Q09,TE10Q01,TE11Q01,TE12Q01,TE12Q02,TE13Q01,TE14Q01,TE14Q02,TE14Q03,TE14Q04,TE14Q05,TE14Q06,TE14Q07,TE14Q08,TE14Q09,TE14Q10,TE14Q11,TE15Q01,TE16Q01,TE16Q02,TE16Q03,TE16Q04,TE16Q05,TE17Q01,TE18Q01,TE18Q02,TE18Q03,TE18Q04,TE18Q05,TE18Q06,TE18Q07,TE18Q08,TE18Q09,TE18Q10,TE18Q11,TE19Q01,TE19Q02,TE19Q03,TE19Q04,TE20Q01,TE20Q02,TE20Q03,TE20Q04,TE20Q05,TE20Q06,TE20Q07,TE20Q08,TE20Q09,TE20Q10,TE20Q11,TE20Q12,TE20Q13,TE20Q14,TE20Q15,TE20Q16,TE20Q17,TE20Q18,TE20Q19,TE20Q20,TE20Q21,TE21Q01,TE21Q02,TE21Q03,TE21Q04,TE21Q05,TE21Q06,TE21Q07,TE21Q08,TE21Q09,TE21Q10,TE21Q11,TE22Q01,TE22Q02,TE22Q03,TE22Q04,TE22Q05,TE22Q06,TE22Q07,TE22Q08,TE22Q09,TE22Q10,TE22Q11,TE22Q12,TE22Q13,TE22Q14,TE22Q15,TE22Q16,TE22Q17,TE22Q18,TE22Q19,TE22Q20,TE23Q01,TE23Q02,TE23Q03,TE23Q04,TE23Q05,TE23Q06,TE23Q07,TE24Q01,TE24Q02,TE24Q03,TE24Q04,TE24Q05,TE24Q06,TE24Q07,TE24Q08,TE24Q09,TE24Q10,TE25Q01,TE26Q01,TE27Q01,TE28Q01,TE29Q01,TE14_ProfDev,TE18_TeachAct,TE20_Equip,TE20_Ped,TE20_Goal,TE21_StudCentered,TE21_TeachCentered,TE22_skills,TE22_Commun,TE24_Attitude,TE23_Opinion,DIGSUPTE_Cluster
Finland,21,1,ISCED2,5,21205003,212050031,212050031103,85.0341,3,3,1,6,1,4,2,1,1,1,1,4,5,2,1,2,1,3,1,1,1,3,1,1,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,2,1,4,2,2,2,2,1,1,1,1,1,2,4,1,2,1,1,2,2,1,1,4,1,1,4,3,3,2,3,4,4,2,2,3,3,4,4,4,4,4,1,1,2,3,1,3,1,3,2,2,2,1,1,3,2,3,3,1,2,2,2,3,2,1,3,1,1,2,2,2,4,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,1,3,1,3,3,5,1,0.09,1.64,3.00,2.00,1.00,2.50,3.80,2.92,3.33,3.63,3.00,1
Finland,21,1,ISCED2,5,21205004,212050041,212050041101,176.367,3,8,3,10,4,2,M,1,M,1,1,2,4,M,1,M,2,2,2,2,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,5,2,2,2,2,1,2,4,4,4,3,3,1,1,2,2,3,1,1,1,2,1,2,2,3,2,2,1,2,3,4,2,1,2,3,2,2,3,4,4,4,4,4,1,2,1,1,2,4,3,1,3,3,3,2,1,2,2,3,2,1,1,1,1,1,2,1,1,1,1,1,1,2,3,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,3,2,2,3,5,1,0.18,2.55,3.00,2.57,1.00,2.50,3.20,3.42,4.00,3.13,3.14,1
Finland,21,1,ISCED2,5,21205004,212050041,212050041102,176.367,3,8,9,9,2,2,1,2,2,1,1,1,6,M,1,M,1,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,2,2,2,1,4,4,4,3,3,3,3,3,4,4,4,3,3,2,3,4,4,4,4,4,1,1,1,3,3,2,2,3,3,2,3,1,1,3,3,4,4,1,1,3,3,4,4,1,3,2,3,3,2,2,4,2,1,2,3,3,3,2,2,1,3,1,2,2,2,3,1,2,1,2,1,4,2,0.00,1.27,1.83,1.57,1.00,2.33,3.40,2.17,3.00,3.00,2.71,3
Finland,21,1,ISCED2,5,21205004,212050041,212050041103,176.367,3,8,9,9,3,2,1,1,1,1,1,1,6,1,1,1,1,1,3,3,1,1,1,4,2,2,2,2,2,1,1,1,2,1,1,2,2,2,1,1,1,5,3,2,4,1,2,2,3,2,1,1,1,1,1,1,4,2,1,1,1,1,1,3,4,4,1,2,2,3,3,3,1,3,3,3,3,3,2,3,3,3,3,3,1,1,2,2,2,3,2,2,2,2,2,2,2,3,3,3,3,1,1,2,2,2,3,2,3,3,2,2,2,2,2,2,2,2,2,2,3,2,1,2,2,3,2,2,2,3,2,3,1,1,1,5,1,0.64,1.64,2.33,2.29,2.00,2.83,3.40,2.75,2.33,2.88,2.86,3
Finland,21,1,ISCED2,5,21205009,212050091,212050091101,198.4127,3,19,6,8,4,2,2,1,2,1,1,4,4,2,1,2,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,3,2,2,1,1,1,1,2,2,1,2,1,1,1,1,3,1,1,1,2,2,2,2,3,3,1,2,1,2,3,3,1,3,2,2,2,2,3,3,3,3,3,3,1,1,2,1,2,2,2,2,3,2,2,2,1,2,3,3,3,1,1,2,2,2,2,3,3,3,2,3,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,3,2,4,3,5,1,0.27,1.45,3.00,2.71,2.00,3.00,3.40,2.92,2.00,3.00,2.00,4
Finland,21,1,ISCED2,5,21205009,212050091,212050091102,198.4127,3,19,11,7,3,2,M,M,M,1,1,4,4,1,2,1,1,1,1,3,1,1,3,1,2,2,2,2,2,2,2,1,2,1,2,2,2,1,1,1,2,3,1,4,1,2,4,1,4,2,3,3,1,1,2,1,4,2,1,1,1,1,1,2,4,2,4,2,3,3,3,3,3,2,3,3,2,3,4,4,4,4,4,4,1,1,2,2,1,4,2,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,3,1,3,3,5,1,0.45,2.18,2.17,2.14,1.00,2.50,3.60,4.00,4.00,3.13,3.57,2
Finland,21,1,ISCED2,5,21205009,212050091,212050091103,198.4127,3,19,9,11,2,2,M,M,1,1,1,4,2,M,M,1,M,3,M,2,M,2,2,2,2,2,2,1,2,2,1,2,2,1,2,1,2,2,1,1,2,4,2,2,2,3,1,1,3,2,2,1,1,1,2,1,4,3,2,1,1,2,2,3,3,3,4,3,2,3,3,2,2,4,4,3,3,3,3,4,3,3,3,4,1,1,1,1,1,2,2,2,2,2,2,1,1,3,2,3,2,1,1,3,3,1,3,3,3,4,1,1,1,1,3,1,2,1,2,2,1,1,1,1,2,2,1,2,3,2,2,3,1,5,5,3,1,0.45,2.00,2.00,2.00,1.50,3.17,3.80,3.00,1.67,3.25,3.57,2
Finland,21,1,ISCED2,5,21205010,212050101,212050101101,595.2397,1,16,8,8,3,2,M,M,1,2,2,4,7,2,1,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,4,2,1,2,1,1,1,1,1,1,1,1,3,1,2,1,1,2,2,2,2,3,3,4,4,4,3,3,4,4,3,4,1,1,4,4,4,4,4,4,2,4,1,1,1,3,2,4,2,3,3,3,3,2,1,3,4,4,4,1,2,3,4,4,4,3,4,3,2,4,3,2,4,2,3,2,3,3,3,3,2,2,2,2,2,3,3,3,2,3,1,4,4,5,1,0.18,1.27,1.50,2.14,1.50,1.83,3.60,1.92,1.67,2.63,2.29,3
Finland,21,1,ISCED2,5,21205306,212053061,212053061101,198.4132,3,14,9,7,2,2,1,1,1,2,1,4,6,1,1,1,1,3,1,1,1,1,1,3,2,2,2,2,2,1,1,2,1,2,2,2,2,2,1,2,2,3,2,2,1,2,1,1,2,1,1,1,1,1,2,1,2,1,1,1,2,2,2,2,2,2,3,1,1,1,2,3,3,3,2,2,2,2,3,3,4,4,4,4,1,1,2,2,2,2,1,2,2,2,2,1,1,3,3,4,2,2,2,3,3,3,3,4,4,4,3,3,2,2,4,3,3,3,3,M,3,3,2,1,3,2,3,3,3,3,2,3,1,5,4,3,1,0.27,1.27,3.17,2.71,1.25,3.00,3.60,2.33,1.00,2.50,2.09,4
Finland,21,1,ISCED2,5,21205306,212053061,212053061102,198.4132,3,14,8,8,3,3,2,1,2,1,1,4,6,2,1,2,3,3,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,5,1,1,1,3,1,2,4,2,1,1,1,1,1,3,2,1,1,1,1,1,2,1,1,2,1,2,2,1,1,1,3,2,3,2,4,1,4,4,4,4,3,M,4,3,2,2,2,4,4,4,4,3,3,1,1,2,2,2,3,1,1,1,1,2,2,3,3,3,1,3,2,2,4,1,1,2,3,3,2,2,3,2,1,2,1,2,3,1,1,4,2,6,5,5,1,0.18,1.64,3.50,3.14,1.39,1.67,2.00,3.42,2.00,3.13,3.00,1
Finland,21,1,ISCED2,5,21205306,212053061,212053061103,198.4132,3,14,11,8,4,3,M,1,M,1,1,4,6,1,2,1,1,1,2,3,1,2,1,2,3,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,1,5,1,1,1,1,1,2,4,4,4,4,2,1,1,2,4,1,1,1,1,1,1,4,4,3,4,4,4,4,4,4,2,2,4,3,2,4,2,4,4,4,4,4,2,2,2,2,2,4,2,1,2,3,3,1,2,1,2,4,4,1,1,3,3,4,3,4,1,2,2,3,2,2,4,2,2,2,2,2,3,2,1,1,2,1,1,2,2,3,1,2,2,4,3,5,1,0.27,2.55,1.17,1.71,1.00,2.50,3.00,2.58,2.67,3.38,2.86,3
Finland,21,1,ISCED2,6,21206006,212060061,212060061101,324.1971,2,15,8,8,3,2,1,1,2,1,1,1,5,1,2,1,3,3,1,2,1,3,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,1,2,2,1,2,3,2,2,1,1,1,1,2,1,1,1,1,1,1,2,4,4,4,4,4,2,3,4,4,1,2,3,3,4,3,4,4,4,2,4,4,1,1,2,3,2,3,1,2,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,2,2,3,3,2,2,4,2,1,2,2,2,2,3,3,1,2,2,2,1,5,1,0.00,1.45,1.33,2.14,1.00,2.17,3.60,4.00,4.00,2.88,2.43,3
Finland,21,1,ISCED2,6,21206006,212060061,212060061103,324.1971,2,15,9,9,6,4,2,1,1,1,1,4,6,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,3,3,2,2,1,1,1,1,2,2,1,1,2,3,4,3,2,3,2,1,1,2,2,2,2,1,2,2,2,1,3,2,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,3,4,3,4,2,3,4,4,4,3,1,2,2,3,3,3,3,2,2,2,4,4,5,1,0.00,1.09,3.00,3.71,2.00,3.17,3.60,1.17,1.00,2.50,1.57,4
Finland,21,1,ISCED2,6,21206007,212060071,212060071101,216.1317,3,16,M,M,2,2,2,2,2,1,1,4,5,2,1,2,1,1,1,3,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,3,M,M,M,M,M,2,3,3,2,2,1,1,1,1,4,3,1,1,1,1,1,1,3,3,2,1,2,2,2,2,2,M,2,2,1,1,2,3,3,3,3,3,1,1,2,2,1,2,1,2,1,2,2,1,1,3,3,4,4,1,2,4,4,4,3,1,3,1,1,4,2,2,4,2,3,2,3,3,3,2,1,1,2,1,2,3,3,3,1,1,1,4,3,5,1,0.27,2.00,3.00,2.85,2.00,3.17,3.80,2.17,3.33,3.00,2.43,4
Finland,21,1,ISCED2,6,21206007,212060071,212060071102,216.1317,3,16,7,10,4,2,2,2,2,1,1,4,5,2,1,2,1,1,1,3,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,3,3,1,4,2,1,1,1,4,1,1,1,2,1,1,2,2,4,4,4,1,1,1,1,1,1,2,1,1,1,2,2,2,2,2,3,1,2,1,2,1,2,1,2,3,3,2,2,1,2,2,4,4,1,1,4,4,2,4,4,4,4,4,4,3,3,4,3,3,3,3,2,3,4,2,2,2,3,3,3,3,3,2,2,1,4,3,4,1,0.09,2.00,2.17,3.86,2.75,2.67,3.80,2.17,1.00,2.38,2.00,4
Finland,21,1,ISCED2,6,21206007,212060071,212060071103,216.1317,3,16,7,10,3,2,2,1,2,1,1,2,4,2,1,2,4,4,3,3,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,1,1,1,2,2,2,3,3,1,1,1,1,1,2,2,3,1,1,1,2,2,2,2,4,3,3,4,4,4,4,4,4,3,3,4,2,4,4,4,4,4,4,1,2,1,2,1,1,1,3,4,2,3,1,1,2,1,3,2,1,1,1,1,2,2,1,1,1,1,2,2,2,2,3,2,2,3,2,3,3,1,1,2,2,2,2,3,2,1,3,1,2,1,5,1,0.09,1.73,2.00,1.29,1.00,2.50,3.80,3.50,4.00,3.13,2.43,3
Finland,21,1,ISCED2,6,21206302,212063021,212063021101,216.1315,3,13,4,9,2,2,2,2,2,1,2,4,5,2,1,M,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,2,2,3,2,2,2,1,2,3,3,3,2,3,1,1,2,2,2,2,1,2,2,2,2,2,2,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,M,3,2,2,0.00,1.09,4.00,2.86,2.25,3.00,3.60,2.25,2.00,3.00,3.00,4
Finland,21,1,ISCED2,6,21206302,212063021,212063021102,216.1315,3,13,0,4,2,2,M,M,M,1,1,4,3,1,M,1,3,3,2,2,1,2,1,2,3,1,2,M,1,1,1,1,1,1,2,1,2,2,2,2,2,3,4,2,1,2,1,1,4,4,1,1,1,1,1,2,3,3,3,1,1,1,1,4,4,3,2,2,2,2,2,2,2,2,1,1,1,1,2,4,2,2,2,M,1,1,1,2,2,2,1,1,3,1,1,3,1,4,3,4,2,1,2,4,4,4,4,3,4,4,1,4,3,3,4,2,2,3,3,2,2,M,2,2,2,2,2,2,2,2,1,2,1,4,5,5,1,0.45,2.18,2.17,3.29,2.14,3.33,3.80,2.00,1.33,3.00,2.65,4
Finland,21,1,ISCED2,6,21206302,212063021,212063021103,216.1315,3,13,9,11,4,2,1,1,2,1,1,4,5,2,1,2,3,3,3,3,M,3,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,4,1,1,1,1,1,2,3,3,4,3,4,1,2,3,2,2,1,1,1,2,1,2,2,4,4,4,3,2,2,2,2,M,3,3,3,3,3,3,3,3,3,4,2,4,2,2,1,3,1,2,3,3,3,2,2,3,3,2,3,1,1,1,2,3,3,2,3,2,2,4,2,2,4,2,3,2,3,3,2,2,2,1,2,2,M,2,2,2,1,3,2,5,5,3,1,0.09,2.55,1.83,2.57,1.75,2.33,3.00,2.83,2.67,3.16,2.57,3
Finland,21,1,ISCED2,6,21206311,212063111,212063111101,216.1316,3,18,7,11,2,2,1,M,1,1,1,3,8,2,1,2,1,3,1,1,1,3,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,4,2,2,1,1,1,1,1,4,1,1,1,2,2,2,1,1,1,4,3,1,1,1,2,2,2,3,1,3,1,3,4,4,3,3,3,1,3,2,3,2,2,1,2,1,2,2,1,1,3,3,4,4,1,1,3,4,4,4,3,4,2,2,4,1,1,3,3,3,3,3,3,3,3,3,2,2,1,3,3,4,2,1,1,1,3,2,4,1,0.09,1.73,3.17,3.29,1.50,3.00,3.20,2.17,2.00,2.50,2.00,4
Finland,21,1,ISCED2,6,21206311,212063111,212063111102,216.1316,3,18,100,100,4,2,2,1,2,1,1,4,2,2,1,1,1,3,1,1,1,1,3,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,3,4,2,2,4,1,2,3,3,2,1,1,2,4,2,4,4,2,1,1,1,1,2,3,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,3,2,1,1,1,1,1,2,1,2,1,1,2,1,1,2,2,3,3,1,1,1,1,3,1,1,2,1,2,1,1,1,3,2,2,2,2,2,2,3,2,2,2,3,1,2,3,2,1,1,1,3,2,5,1,0.18,2.55,3.33,3.86,2.75,3.50,4.00,3.25,3.67,2.88,2.86,1
Finland,21,1,ISCED2,6,21206311,212063111,212063111103,216.1316,3,18,7,11,4,2,1,2,1,1,1,1,3,1,2,1,1,3,1,1,1,2,3,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,3,4,2,4,2,1,1,4,2,4,1,1,2,2,2,2,1,1,1,1,1,1,3,4,2,4,4,3,3,4,4,3,4,4,2,4,3,4,4,4,4,4,4,1,2,2,2,2,2,2,3,3,2,2,1,1,2,3,4,4,1,1,2,2,1,3,1,2,1,2,M,3,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,3,2,1,3,1,1,1,5,1,0.18,2.00,1.67,1.57,1.00,2.67,3.20,2.83,3.67,2.88,2.71,3
Finland,21,1,ISCED2,7,21207002,212070021,212070021101,299.3029,2,10,8,4,2,2,1,M,M,1,1,4,5,1,M,1,1,1,3,3,1,1,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,2,2,2,1,1,2,2,2,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,2,1,2,3,2,2,2,1,2,3,2,2,2,3,4,4,4,4,4,1,1,1,2,1,2,1,2,1,2,2,1,1,1,2,3,3,1,1,2,2,2,2,1,3,1,2,3,1,1,3,1,1,2,2,2,1,1,2,2,2,2,1,2,2,2,1,3,1,3,2,5,1,0.18,1.36,3.33,3.00,1.00,3.17,4.00,3.17,3.33,3.13,3.57,1
Finland,21,1,ISCED2,7,21207002,212070021,212070021102,299.3029,2,10,8,4,3,2,1,2,2,1,1,4,5,1,2,1,1,1,2,3,1,1,1,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,1,2,1,2,1,1,2,2,3,1,1,1,1,2,2,2,2,1,1,1,2,3,4,3,1,4,4,3,2,3,3,3,3,2,3,4,4,4,4,4,3,4,1,1,1,2,2,2,2,2,2,2,2,1,1,2,4,3,3,1,1,1,1,2,4,3,3,4,3,3,2,2,4,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,1,4,3,5,1,0.09,1.73,1.83,2.29,1.25,3.00,3.60,2.83,1.67,3.25,3.00,3
Finland,21,1,ISCED2,7,21207008,212070081,212070081101,133.0237,3,14,6,10,2,2,1,1,1,1,1,4,4,2,1,1,1,3,2,2,1,1,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,1,1,3,4,2,1,1,1,1,4,3,3,2,1,1,1,1,3,2,2,1,1,2,2,2,4,3,3,2,4,3,4,3,3,3,3,3,1,2,3,4,4,4,3,4,1,2,2,1,1,2,2,2,2,2,3,1,1,2,3,3,3,1,1,2,3,3,2,2,3,2,2,3,2,2,4,2,2,2,2,2,3,2,2,1,2,2,M,2,2,2,2,3,1,3,2,5,1,0.36,2.09,2.00,1.86,1.25,3.00,3.40,2.83,2.67,3.16,2.86,3
Finland,21,1,ISCED2,7,21207008,212070081,212070081102,133.0237,3,14,6,10,3,3,1,1,2,1,1,2,5,2,1,2,1,2,1,1,1,1,2,3,3,2,2,2,2,2,2,1,2,1,1,2,2,1,1,1,1,3,3,4,1,2,1,1,3,2,2,2,M,1,1,3,4,4,1,1,1,1,1,2,4,4,4,1,3,2,3,3,3,4,3,3,2,3,4,4,3,2,3,4,2,3,1,3,2,2,2,2,3,2,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,3,2,2,2,3,3,2,2,2,2,2,2,M,1,3,M,2,3,2,2,1,5,M,0.64,2.32,2.00,2.00,1.50,2.50,3.00,3.92,4.00,3.03,2.71,2
Finland,21,1,ISCED2,7,21207008,212070081,212070081103,133.0237,3,14,10,6,4,2,1,M,M,1,1,4,6,M,1,M,M,3,M,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,4,2,2,1,1,1,2,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.18,C,C,C,C,C,C,C,C,C,C,C
Finland,21,1,ISCED2,7,21207009,212070091,212070091101,133.0233,3,20,6,6,4,2,1,1,2,1,1,4,8,2,1,2,M,3,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,1,1,4,1,1,1,1,1,2,4,4,4,2,1,1,3,4,4,4,1,1,1,2,1,3,3,3,4,2,3,3,3,3,2,1,3,4,3,4,3,4,4,4,3,4,2,3,3,2,2,2,2,1,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,3,2,3,2,3,2,1,2,3,2,3,2,2,2,3,1,6,5,5,1,0.45,2.91,2.00,2.29,1.25,2.83,2.60,4.00,4.00,2.88,2.43,2
Finland,21,1,ISCED2,7,21207009,212070091,212070091102,133.0233,3,20,11,9,3,2,M,1,1,1,1,4,5,1,2,1,1,3,1,4,1,1,4,4,4,2,2,1,2,1,2,1,2,1,1,1,1,2,1,2,2,4,2,2,1,4,4,2,2,2,1,1,1,1,1,2,4,1,1,1,1,1,1,2,2,4,2,2,3,3,3,3,2,3,3,4,1,1,1,3,3,3,4,4,1,1,1,2,1,3,1,2,2,2,2,1,1,2,3,3,3,1,1,2,2,3,3,1,3,1,2,3,2,2,3,2,2,2,3,3,3,3,1,2,2,1,M,1,3,2,1,2,1,3,3,5,1,0.55,1.55,2.50,2.00,1.50,2.83,4.00,2.83,3.33,3.29,2.43,3
Finland,21,1,ISCED2,7,21207009,212070091,212070091103,133.0233,3,20,11,9,2,2,M,M,1,M,1,4,6,M,M,1,1,1,1,2,1,2,1,2,2,2,2,2,1,2,1,2,1,1,1,2,2,2,2,2,2,4,4,2,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,1,1,2,2,2,4,2,4,3,2,4,3,2,2,3,3,2,1,2,4,4,4,4,4,4,1,2,2,2,1,2,2,3,2,2,3,2,2,4,4,4,4,1,2,4,4,4,4,3,4,4,3,4,3,2,4,1,1,1,2,2,2,1,1,1,2,2,1,2,3,2,1,3,1,M,5,5,2,0.36,1.36,2.17,2.29,1.00,2.67,3.40,1.67,1.33,3.25,3.57,3
Finland,21,1,ISCED2,7,21207012,212070121,212070121102,199.5356,2,13,5,11,4,2,2,1,2,1,1,4,6,1,2,1,1,3,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,1,3,2,2,2,3,1,2,2,2,1,1,1,1,1,2,4,2,2,1,1,1,1,2,3,3,4,3,3,2,2,2,2,2,3,2,2,1,2,4,4,4,4,4,1,1,2,2,2,2,2,2,3,3,3,2,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4,2,3,3,3,2,2,2,2,1,2,3,1,3,3,2,2,2,1,5,4,4,1,0.27,1.73,2.00,2.86,1.00,2.50,3.40,2.17,2.00,2.88,2.57,3
Finland,21,1,ISCED2,7,21207012,212070121,212070121103,199.5356,2,13,5,11,3,2,2,1,1,1,1,3,3,M,1,M,1,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,3,1,2,2,1,1,2,3,3,4,1,1,1,1,1,3,3,2,1,1,2,2,2,4,4,1,4,4,4,3,3,2,4,3,3,3,2,3,3,3,4,4,4,1,1,3,3,1,3,2,3,3,3,2,1,1,3,3,4,4,1,1,2,2,4,4,1,3,1,1,1,3,3,4,2,3,2,2,2,3,3,3,2,2,2,3,3,3,2,2,2,1,2,1,5,1,0.18,2.09,1.83,1.86,1.50,2.17,3.40,2.50,3.33,2.50,2.57,3
Finland,21,1,ISCED2,7,21207014,212070141,212070141101,121.9382,3,12,7,8,3,2,1,1,2,1,1,4,4,1,2,1,1,3,1,1,1,1,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,2,1,5,4,4,1,4,2,1,2,2,2,2,2,2,2,2,3,3,1,1,1,2,2,3,3,3,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4,4,4,1,1,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,1,1,1,1,2,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,1,1,2,2,M,2,2,2,1,2,2,3,4,5,1,0.36,2.09,2.50,2.00,1.00,3.00,3.60,3.50,3.33,3.29,3.00,2
Finland,21,1,ISCED2,7,21207014,212070141,212070141102,121.9382,3,12,14,9,2,2,1,M,1,1,1,4,6,1,M,1,M,3,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,3,2,2,4,2,1,1,3,2,1,1,1,3,1,1,3,1,1,1,1,2,1,1,4,3,M,1,2,1,2,2,2,3,2,2,1,2,2,4,4,4,3,4,1,1,1,1,1,2,1,2,1,1,2,1,1,3,3,3,3,1,3,4,4,4,4,2,4,3,3,4,2,2,4,2,2,2,2,2,2,2,1,1,1,1,M,2,3,3,1,1,2,M,5,5,1,0.27,1.64,2.78,3.00,1.25,3.50,4.00,2.00,2.00,3.29,3.00,4
Finland,21,1,ISCED2,7,21207014,212070141,212070141103,121.9382,3,12,12,8,4,2,1,1,2,1,1,4,4,2,1,2,1,3,1,1,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,2,2,4,1,2,1,1,1,2,3,2,1,1,1,1,3,1,4,1,1,1,1,2,2,2,4,4,4,4,3,4,4,4,3,3,3,3,4,2,3,4,4,3,3,3,1,1,1,2,1,3,1,2,1,2,3,1,1,3,3,4,4,1,1,1,1,3,4,1,4,1,1,3,1,1,2,3,2,2,3,2,3,3,2,2,3,3,M,2,3,3,2,3,2,3,2,5,1,0.18,1.73,1.50,1.57,1.50,2.83,4.00,2.75,3.00,2.54,2.43,3
Finland,21,1,ISCED2,7,21207016,212070161,212070161101,133.0238,3,19,6,3,2,2,2,2,1,1,1,4,5,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,3,3,1,2,1,1,2,2,3,2,3,1,2,2,3,3,3,3,3,2,1,1,3,3,3,3,3,3,1,2,1,2,1,2,2,2,3,2,2,1,1,3,3,3,3,1,3,4,4,4,4,1,4,4,3,4,2,2,4,3,2,2,3,3,2,2,3,2,2,2,2,3,3,3,2,2,1,4,3,4,1,0.18,1.45,2.83,2.29,2.00,2.83,3.60,2.00,2.00,2.50,2.57,4
